KurumaInfo
"['106060', '6', 'ﾀﾞｲﾊﾂ', '15', 'ﾑｰﾌﾞ ｶｽﾀﾑ 660 DOHC', '11672', '0020', 'UA-L150S', '0210', '0309', 'EFVE', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['24455', '4', 'ﾏﾂﾀﾞ', '8', 'ﾌﾞﾛｰﾆｨ2200DSL', '4956', '0001 0003', 'N-SD29T', '8401', '8607', 'R2', '2200']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['86246', '8', 'ｽｽﾞｷ', '7', 'ｱﾙﾄ ﾜｰｸｽ 660 DOHC ﾀｰﾎﾞ', '9190', '0174', 'GF-HA22S', '9810', '9910', 'K6AT', '660']"
"['86246', '8', 'ｽｽﾞｷ', '7', 'ｱﾙﾄ ﾜｰｸｽ 660 DOHC ﾀｰﾎﾞ', '9190', '0174', 'GF-HA22S', '9810', '9910', 'K6AT', '660']"
['']
"['', '']"
"['46611', '8', 'ｽｽﾞｷ', '11', 'ｷｬﾘｰ 660 ﾊﾞﾝ', '6930', '0010', 'V-DF51V', '9109', '9311', 'F6A', '660']"
"['', '']"
"['', '']"
"['', '']"
"['116055', '2', '日産', '91', 'ﾑﾗｰﾉ 3500 DOHC', '12615', '0001 0002 0004-0006 0008', 'CBA-PZ50', '0409', '0809', 'VQ35DE', '3500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['90340', '1', 'ﾄﾖﾀ', '131', 'ｸﾗｳﾝ ｴｽﾃｰﾄ 2500 DOHCﾀｰﾎﾞ', '10417', '0009-0016', 'GH-JZS171W', '9912', '0312', '1JZGTE', '2500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
